Property ID|grade_id|manager_id|market_id|state_id|type_id|Year Built|year_acquired|year_renovation|Grade|Manager|Market|Type|Property|Address|City|State|Zip|Latitude|Longitude|GLA Mall|GLA Shop|groundLease|HHI_10mi|levels|movie|NOI_estimate|Occupancy|population_10mi|Sales per SF|sales_SF_exApple|screens|Stores|superZipsServed_10mi|tap_score|Value|Nominal Cap Rate
1384|8|26|2|25|1|2006||0|B+||Other|Mall|Branson Landing|100 Branson Landing A|Branson|MO|65616|36.638948|-93.217022|450783|309556||46541.25780738|1|none|11.25050074|0.86785714|57615|437.75|437.75||100|0|6.2|108.02306624|0.10414906
1398|9|36|198|5|4|2002|2005|0|A-||Oakland-East Bay|Lifestyle Center|Bay Street|5616 Bay Street|Emeryville|CA|94608|37.8357558|-122.292365|400000|300000||112070.86551712|5|AMC|10.58934637|0.9365|1435640|520|365|16|65|14|91.6|118.75751171|0.0891678
1403|6|259|2|28|4|2004||2007|B-||Other|Lifestyle Center|Mayfaire Town Center|6835 Conversation Way|Wilmington|NC|28405|34.24255544|-77.83101585|650766|331385||63909.74330357|3|Regal|11.10694986|0.9|224837|345|345|16|69|0|60.4|82.98553325|0.133842
1410|8|5|2|43|1|2005|||B+||Other|Mall|Colonial Pinnacle Turkey Creek|Cambell Station Rd. and Parkside Dr.|Knoxville|TN|37934|35.8932427|-84.1730576|470000|352500||84298.2324072|1|Regal|11.34293613|0.85785714|233565|396.55|396.55|18|65|0|87.3|108.91059597|0.10414906
1415|11|145|219|48|4|1957||2007|A+||Seattle|Lifestyle Center|University Village|2623 NE University Village|Seattle|WA|98105|47.6633044|-122.2991259|440000|440000||111033.76258883|2|none|18.24042745|0.893|1277084|853.3|480||102|7|98.5|297.38482516|0.06133611
1420|8|35|195|35|4|2006|||B+||New York|Lifestyle Center|Shops at Atlas Park, The|8000 Cooper Ave|Glendale|NY|11385|40.708464|-73.868284|369000|369000||82310.2235849|3|Regal|5.02068216||7497888|||8|43|28|60.9|71.41732405|0.10414906
1429|7|117|2|2|1|2002||2004|B||Other|Mall|The Shoppes at EastChase|7274 EastChase Pkwy|Montgomery|AL|36117|32.3567515|-86.1680525|353929|265446.75||60302.96259073|1|none|8.97674775|0.8538|209045|423.3|423.3||68|0|65.8|75.09614437|0.11953673
1431|10|17|2|5|4|1956|2015|2007|A||Other|Lifestyle Center|Fig Garden Village|5082 N. Palm Avenue|Fresno|CA|93704|36.8083197|-119.8085063|300921|267740||64846.99245458|1|none|11.94857486|0.889|720407|514.5|514.5||105|0|36.5|158.45650685|0.07540602
1433|11|58|215|5|1|1998||0|A+||Inland Empire|Mall|The Gardens on El Paseo|73-545 El Paseo|Palm Desert|CA|92260|33.7194523|-116.3825803|238000|187000||72268.74803669|1|none|11.03325978|0.94857895|288996|993.865|705||51|1|48.5|179.88197042|0.06133611
1437|9|318|151|44|1|1985|||A-||Austin|Mall|Arboretum at Great Hills|10000 Research Blvd|Austin|TX|78759|30.390164|-97.746257|195338|87898.95||86174.33232171|1||5|0.83|911848|369.2|369.2||40|15|81.3|56.07405196|0.0891678
1445|10|19|180|17|1|1996||2001|A||Kansas City|Mall|Town Center Plaza|5000 W 119th St.|Leawood|KS|66209|38.9126647|-94.6187895|670622|301704.75||83182.58802414|1|AMC|13.66070133|0.926|696609|635.25|465|20|87|11|85.3|181.16194096|0.07540602
1454|9|19|1264|12|1|1972||1996|A-||Honolulu|Mall|Pearlridge Center|98-1005 Moanalua Road|Aiea|HI|96701|21.386188|-157.941746|1302419|584016.3||89262.13718083|2|Pearlridge West|24.264724|0.962|657910|566.8|566.8|16|170|0|67.8|272.12427887|0.0891678
1456|9|54|161|36|5|2009|0|0|A-||Cincinnati|Outlet Center|Cincinnati Premium Outlets|400 Premium Outlets Drive|Monroe|OH|45050|39.434732|-84.334661|398809|398809||89645.67550243|1|None|15.84307823|0.979|369517|714|714||100|0|55.1|209.18239663|0.0757381
1457|3|32|2|47|1|1968||2007|C-||Other|Mall|Berlin Mall|282 Berlin Mall Road|Berlin|VT|5602|44.215336|-72.565656|174430|58839||64257.46328999|1|none|0.82459225|0.67|44569|196|196||20|0|15|3.15264251|0.2615559
1458|5|159|182|34|5|1998||1999|C+||Las Vegas|Outlet Center|Fashion Outlets - Primm| 32100 Las Vegas Blvd. South|Primm|NV|89019|35.609377|-115.389476|360000|270000||21353.82436261|1|none|3.5013445|0.916625|570|420|420||87|0|0|30.04256122|0.11654614
1459|8|72|209|28|5|2010|||B+||Raleigh-Durham|Outlet Center|Mebane Outlets|4000 Arrowhead Blvd|Mebane|NC|27302|36.07451|-79.268639|318886|318886||53563.41982754|1|none|8.91185384|1|120971|470|470||80|0|27.6|106.97925031|0.08330451
1460|7|54|2|5|5|1994|2010|0|B||Other|Outlet Center|Pismo Beach Premium Outlets|333 Five Cities Drive|Pismo Beach|CA|93449|35.136982|-120.628922|147417|147417||87206.34847347|1|none|3.56833601|0.964|99661|303.85|303.85||37|0|43.6|38.88128437|0.09177516
1461|10|54|151|44|5|1990|2010|2005|A||Austin|Outlet Center|San Marcos Premium Outlets|3939 IH-35 South|San Marcos|TX|78666|29.82873|-97.983765|731377|731377||55779.26726265|1|none|29.50562484|0.972|118442|657.2|657.2||143|0|18.2|459.23477199|0.06424954
1462|8|54|2|39|5|1994|2010|2006|B+||Other|Outlet Center|Grove City Premium Outlets|1911 Leesburg Grove City Rd|Grove City|PA|16127|41.143295|-80.158231|530748|530748||60100.57251886|1|none|17.61787425|0.923|47666|478.95|478.95||129|0|20|211.48764487|0.08330451
1463|8|54|196|46|5|1988|2010|2008|B+||Norfolk / Hampton Roads|Outlet Center|Williamsburg Premium Outlets|5715-62A Richmond Rd.|Williamsburg|VA|23188|37.310897|-76.761171|522562|522562||88999.21295657|1|none|10.62968236|0.95|104359|391.4|391.4||112|0|50.1|127.60032542|0.08330451
1464|7|54|2|21|5|1998|2010|2000|B||Other|Outlet Center|Hagerstown Premium Outlets|495 Prime Outlets Boulevard|Hagerstown|MD|21740|39.608349|-77.733201|485104|485104||67631.61488951|1|none|9.26500236|0.849|149044|442.9|442.9||104|0|11.2|100.95327073|0.09177516
1465|8|54|225|10|5|1991|2010|2009|B+||Tampa-St. Petersburg|Outlet Center|Ellenton Premium Outlets|5461 Factory Shops Blvd.|Ellenton|FL|34222|27.534613|-82.506774|477050|477050||61517.84660143|1|none|17.74506521|0.955|365816|509.85|509.85||123|0|19.6|213.01446449|0.08330451
1466|4|72|2|36|5|1993|2010|1997|C||Other|Outlet Center|Jeffersonville Premium Outlets|8000 Factory Shops Blvd|Jeffersonville|OH|43128|39.620524|-83.603351|411867|411867||54878.14237994|1|none|3.95564707|0.92|18915|225|225||96|0|3.3|28.18800882|0.14033084
1467|7|54|2|49|5|1988|2010|2006|B||Other|Outlet Center|Pleasant Prairie Premium Outlets|11211 120th Avenue I-94 & HWY 165|Pleasant Prairie|WI|53158|42.514186|-87.950988|402626|402626||77574.18993741|1|none|8.38833906|0.993|281466|391.4|391.4||93|0|60.5|91.40097661|0.09177516
1469|6|54|2|41|5|1996|2010|1998|B-||Other|Outlet Center|Gaffney Premium Outlets|1 Factory Shops Blvd.|Gaffney|SC|29341|35.082097|-81.710684|360122|360122||44279.46033139|1|none|6.18494737|0.96|63756|348.45|348.45||72|0|5.7|57.25552736|0.10802359
1470|7|54|2|26|5|1995|2010|2006|B||Other|Outlet Center|Gulfport Premium Outlets|10000 Factory Shop Blvd|Gulfport|MS|39503|30.427756|-89.096309|300009|300009||49653.76643082|1|none|5.47190883|0.899|156008|391.4|391.4||69|0|3|59.62298467|0.09177516
1471|7|54|2|21|5|1989|2010|2006|B||Other|Outlet Center|Queenstown Premium Outlets|441 Outlet Center Drive|Queenstown|MD|21658|38.982431|-76.159174|289601|289601||105681.01747446|1|none|5.88830752|0.975|34779|391.4|391.4||65|0|54|64.16014588|0.09177516
1473|4|54|2|11|5|1992|2010|1995|C||Other|Outlet Center|Calhoun Premium Outlets|455 Belwood Road I-75 Exit 312|Calhoun|GA|30701|34.443244|-84.920022|254272|254272||51284.53099951|1|none|2.5853637|0.88|63092|227.7|227.7||48|0|3.6|18.42334601|0.14033084
1474|7|54|192|43|5|1998|2010|2005|B||Nashville|Outlet Center|Lebanon Premium Outlets|One Outlet Village Boulevard|Lebanon|TN|37090|36.178383|-86.301118|227532|227532||69074.72458077|1|none|5.97184132|0.83765217|72114|442.9|442.9||48|0|9.3|65.07034645|0.09177516
1475|9|54|2|20|5|1997|2010|2006|A-||Other|Outlet Center|Lee Premium Outlets|17 Prime Outlets Boulevard 50|Lee|MA|1238|42.30545|-73.250504|224796|224796||74068.68430931|1|none|8.09926658|0.942|43689|525|525||63|0|30|106.93780395|0.0757381
1476|7|54|189|10|5|1994|2010|0|B||Miami|Outlet Center|Florida Keys Premium Outlets|250 East Palm Drive|Florida City|FL|33034|25.448054|-80.47271|206296|206296||52437.1951244|1|none|5.42873155|0.91|211671|396.55|396.55||37|0|10.9|59.15251655|0.09177516
1478|5|54|202|10|5|2000|2010|2008|C+||Orlando|Outlet Center|Orlando Marketplace Premium Outlets|5269 International Drive|Orlando|FL|32819|28.466909|-81.45067|199360|199360||62424.03349109|1|none|3.89438956|0.97|809587|290|290||22|1|24.2|33.4150029|0.11654614
1479|6|4|177|44|1|2008||0|B-||Houston|Mall|Pearland Town Center|11200 Broadway|Pearland|TX|77584|29.555518|-95.395163|711787|354200||75259.08484565|1|none|11.06735544|0.91|683653|345|345||100|1|87.4|82.68970372|0.133842
1480|10|54|177|44|5|2008|0|0|A||Houston|Outlet Center|Houston Premium Outlets|29300 Hempstead Road|Cypress|TX|77433|29.994655|-95.756423|542381|542381||92077.76102026|1|none|24.61680576|0.991|409967|720.8|720.8||145|0|70.2|383.14366304|0.06424954
1481|9|58|213|45|1|2012|||A-||Salt Lake City|Mall|City Creek Center|50 South Main Street|Salt Lake City |UT|84101|40.768235|-111.891154|623000|342000||74967.71253756|2|none|8.25354108|0.92796667|656204|691.165|560||100|0|80.8|92.56189822|0.0891678
1484|4|35|205|4|4|2008||0|C||Phoenix|Lifestyle Center|The Market at Estrella Falls|Interstate 10 between Bullard Ave. and PebbleCreek Parkway|Goodyear|AZ|85395|33.46137|-112.392579|79000|79000||74264.02353403|1|none|3.03363637||457391||||20|0|54.5|19.67459592|0.21962749
1485|4|35|2|4|4|2008||0|C||Other|Lifestyle Center|Promenade at Casa Grande|1005 N Promenade Pkwy|Casa Grande|AZ|85294|32.882672|-111.683322|761000|431000||52021.49290645|1|Harkins|6.73042446|0.85|95950|171.5|171.5|12|53|0|10|30.64472665|0.21962749
1486|7||2|49|5||||B||Other|Outlet Center|Wisconsin Dells Outlet Center|210 N. Gasser Road|Wisconsin Dells|WI|53913|43.575655|-89.785096|265061|265061||58497.8906583|1|none|6.8505284|0.91265217|34778|386.25|386.25||60|0|10.2|74.64469208|0.09177516
1487|4|72|2|13|5||||C||Other|Outlet Center|Williamsburg Outlet Center|150 Tanger Drive|Williamsburg|IA|52361|41.689854|-92.005688|276331|276331||61090.46683549|1|none|3.49171274|0.90333333|10897|212.85|212.85||56|0|31|24.88200487|0.14033084
1488|10|54|156|32|5||||A||New Jersey (Central)|Outlet Center|Jersey Shore Premium Outlets|One Premium Outlets Blvd|Tinton Falls|NJ|7753|40.224334|-74.092016|434462|434462||98487.22563406|||24.28393684|0.986|392662|720.8|720.8|||9|58.7|377.96278709|0.06424954
1489|7|54|219|48|5||||B||Seattle|Outlet Center|North Bend Premium Outlets|461 South Fork Avenue SW|North Bend|WA|98045|47.491623|-121.793139|223560|223560||133370.35452556|||4.19008276|0.917|42813|391.4|391.4|||0|58.9|45.65595808|0.09177516
1490|9|54|204|39|5|2007|||A-||Philadelphia|Outlet Center|Philadelphia Premium Outlets|18 West Lightcap Road|Pottstown|PA|19464|40.236004|-75.574613|549154|549154||96855.0724617|||22.41874732|0.977|275852|530.25|530.25|||0|53.2|296.00354337|0.0757381
1491|3|89|2|28|1||||C-||Other|Mall|Blue Ridge Mall (NC)|1800 Four Season Blvd|Hendersonville|NC|28792|35.335578|-82.446945||||60448.61809158|||0|0.69|126233|210.7|210.7|||0|17.3|0|0.2615559
1492|3|169|2|19|1|1976|||C-||Other|Mall|Cortana Mall|9401 Cortana Place|Baton Rouge|LA|70815|30.459659|-91.089993|1600000|1200000||61077.34985241|1||17.98110148|0.72|437499|245|245||80|0|36.1|68.74668655|0.2615559
1493|6|17|2|3|1||2012||B-||Other|Mall|The Mall at Turtle Creek|3000 East Highland Drive|Jonesboro|AR|72401|35.823051|-90.667013|731192|366993||53112.43248764|1|none|11.86664056|0.86427083|101507|386.1|386.1||85|0|8.9|88.66155937|0.133842
1499|3|278|2|38|1|1988||2006|C-||Other|Mall|Heritage Mall|1895 14th Avenue SE|Albany|OR|97322|44.629879|-123.080585|406500|102354||67007.26779362|1|none|1.7727315|0.69|99529|210.7|210.7||52|0|30.2|6.77763913|0.2615559
1500|10||182|34|1|2000|2007||A||Las Vegas|Mall|Miracle Mile Shops at Planet Hollywood|3663 Las Vegas Blvd South|Las Vegas|NV|89109|36.109403|-115.172681|475000|475000||62492.58542044|1|none|40.89238176|0.90836667|1676837|987|987||170|1|18.6|542.29596798|0.07540602
1501|9|19|186|5|4|2009|2012||A-||Los Angeles|Lifestyle Center|Malibu Lumber Yard|939 Cross Creek Road|Malibu|CA|90265|34.034995|-118.685732|31514|31514||147013.5816722|2|none|0.8222321|0.507|119093|769.6|769.6||18|6|74|9.22117712|0.0891678
1502|6|159|2|35|5|1982|2011|2006|B-||Other|Outlet Center|Fashion Outlets - Niagara|1900 Military Road|Niagara Falls|NY|14304|43.09785|-78.979182|689000|689000||61388.07610341|1|none|13.89665859|0.92|197736|342|342||150|0|5|128.64467046|0.10802359
1503|10|159|160|15|5|2013|||A||Chicago|Outlet Center|Fashion Outlets - Chicago|5220 Fashion Outlets Way|Rosemont|IL|60018|41.9891|-87.871474|537000|537000||80391.0733115|2|none|24.01297365|0.975|1812982|864|864||150|6|77.7|373.74543116|0.06424954
1504|10|19|169|23|4|2013|||A||Detroit|Lifestyle Center|Arbor Hills|3050 Washtenaw Avenue|Ann Arbor|MI|48104|42.257698|-83.700462|86939|87487||83692.89721064|1||5.02565674|1|325037|577.5|577.5||19|3|70.2|66.64794928|0.07540602
1505|10|19|2|37|4||2014||A||Other|Lifestyle Center|Oklahoma City Properties|6440 Avondale Drive|Nichols Hills|OK|73116|35.531608|-97.532993|316873|234519||58690.84094757|1|none|12.17629457|0.938|657128|535.5|535.5||39|1|65.5|161.4764209|0.07540602
1507|7||2|26|1|1990|2014||B||Other|Mall|Mall at Barnes Crossing|1001 Barnes Crossing Rd.|Tupelo|MS|3884|34.3081506|-88.7019531|730150|378231||52989.76457511|1|Cinemark Theatre|7.20088675|0.9038|74244|382.5|382.5|8|67|0|24.8|60.23994947|0.11953673
1508|-1|4|2|20|1|1988|||Closed||Other|Mall|Berkshire Mall|Old State Road & Route 8|Lanesborough|MA|1237|42.491941|-73.196046|717900|538425||63222.05788808|1|Regal Cinemas|0|0.8|67098|310|310||80|0|20.6|37.6815413|
1509|6||2|5|1|1975|||B-||Other|Mall|Mt. Shasta Mall|900 Dana Dr.|Redding|CA|96003|40.587932|-122.355532|521596|188558||62829.49942233|1|none|4.31067325|0.81427083|143369|341.55|341.55||80|0|19|32.20717864|0.133842
1510|3||2|11|1|1979|||C-||Other|Mall|LaGrange Mall|1501 Lafayette Parkway|LaGrange|GA|30241|33.044027|-84.981441|233000|174750||50591.2685347|1|none|1.50049578|0.67|59657|151.9|151.9||15|0|1.1|5.73680725|0.2615559
1511|3||2|13|1|1985||2001|C-||Other|Mall|Southbridge Mall|100 South Federal Ave.|Mason City|IA|50401|43.150539|-93.201271|222851|123148||60242.25292466|1|none|1.70641842|0.67|38695|235.2|235.2||31|0|19.2|6.52410602|0.2615559
1512|3||2|13|1|1977|||C-||Other|Mall|Westland Mall (IA)|550 South Gear Ave.|West Burlington|IA|52655|40.821139|-91.167527|220000|120000||55924.4231139|1|CEC Theatres|1.57948758|0.69|36712|210.7|210.7||50|0|12.8|6.03881457|0.2615559
1513|3||2|15|1|1978|||C-||Other|Mall|Quincy Mall (IL)|3347 Quincy Mall|Quincy|IL|62301|39.935794|-91.362546|542462|420000||58823.65920653|1|AMC Theatre|5.98770828|0.69|54248|249.9|249.9||217|0|26|22.89265231|0.2615559
1514|5||1521|46|1|1972|||C+||D.C. Metro|Mall|Manassas Mall|8300 Sudley Road|Manassas|VA|20109|38.773324|-77.505326|935179|450000||126517.33777858|1|none|10.87432006|0.79571429|460422|318.5|318.5||80|5|65.9|58.56177047|0.18568974
1515|6||220|25|5|2014|||B-||St. Louis|Outlet Center|Chesterfield (MO)|17017 North Outer Rd.|Chesterfield|MO|63005|38.671723|-90.591036|302000|302000||62026.51367464|1|none|6.27616861|0.84|2761094|360|360||52|4|72.8|58.09998401|0.10802359
1516|11||225|10|1|2014|||A+||Tampa-St. Petersburg|Mall|University Town Centre (UTC)|140 University Town Center Dr.|Sarasota|FL|34243|27.38473|-82.45078|863000|441000||67798.60247935|2|none|29.61941704|0.92857895|440046|1160.35|800||100|0|63|482.90343978|0.06133611
1517|10||195|35|1|2014|||A||New York|Mall|Brookfield Place|230 Vesey Street|New York|NY|10281|40.714352|-74.015254|300000|300000||81995.75572734||none|18.13368777|0.90836667|6887289|693|693||80|24|98.5|240.48063082|0.07540602
1518|7|26|214|44|1|1968||2000|B||San Antonio|Mall|SouthPark Mall (TX)|2310 SW Military Dr|San Antonio|TX|78224|29.355446|-98.531212|783442|248556||47174.81360507|1||9.69715864|0.8538|799467|423.3|423.3||90|7|25.4|81.12283483|0.11953673
1519|10||195|35|1|1981|2011|2012|A||New York|Mall|Westchester's Ridge Hill|1 Ridge Hill Boulevard|Yonkers|NY|10710|40.963455|-73.855625|1336000|534400||75056.29903978|3|Showcase Cinemas|35.31982961|0.88836667|2366915|819|730|12|70|27|93.4|468.39534314|0.07540602
1528|8|72|205|4|5|2012|||B+||Phoenix|Outlet Center|Westgate Outlet Center|6800 N. 95th Avenue|Glendale|AZ|85305|33.53391|-112.266053|410751|410751||59917.98426003|1|none|9.30043056|1|1245145|450.45|450.45||70|0|40.2|111.6437844|0.08330451
1529|11|248|182|34|1|2014|||A+||Las Vegas|Mall|Downtown Summerlin|Sarah Avensue & 215 Beltway|Las Vegas|NV|89135|36.144651|-115.338269|1206188|824421||69237.47212325|2|Regal|67.14792247|0.98357895|806249|874.5|810|5||1|93.2|1094.75357646|0.06133611
1530|6|72|2|32|5|2003|2011||B-||Other|Outlet Center|Atlantic City Outlet Center|2014 Baltic Avenue|Atlantic City|NJ|8401|39.358581|-74.437641|489718|489718||65235.47568849|1|none|8.34477059|0.8|171462|395|395||110|0|6.2|77.2495241|0.10802359
1531|7|72|206|39|5|2008|||B||Pittsburgh|Outlet Center|Pittsburgh Outlet Center|2200 Tanger Boulevard|Washington|PA|15301|40.21644|-80.211292|373863|373863||85209.1047914|1|none|8.55085746|0.97|137061|388.08|388.08||71|0|42.6|93.17180872|0.09177516
1532|7|72|2|7|5|2015|||B||Other|Outlet Center|Foxwoods Outlet Center|455 Trolley Line Blvd.|Mashantucket|CT|6338|41.476551|-71.961942|311507|311507||73901.51916312|1|none|3.88436377|0.95|142120|340|340||80|0|51.5|42.32478439|0.09177516
1533|8|54|158|28|5|2014|||B+||Charlotte|Outlet Center|Charlotte Premium Outlets|5404 New Fashion Way|Charlotte|NC|28278|35.170432|-80.971203|398695|398695||77617.90133107|1|none|9.51315438|0.987|544762|437.75|437.75||100|4|38.5|114.19735355|0.08330451
1534|7|72|2|11|5|2015|||B||Other|Outlet Center|Savannah Outlet Center|200 Tanger Outlet Blvd|Pooler|GA|31322|32.134457|-81.243313|429089|429089||62644.49459496|1|none|8.46439182|0.98|155458|330|330||175|1|35.7|92.22966235|0.09177516
1535|8|72|177|44|5|2012|||B+||Houston|Outlet Center|Houston Outlet Center|5885 Gulf Freeway|Texas City|TX|77591|29.424697|-95.058363|352705|352705||79659.44878125|1|none|9.79547216|0.985|317289|473.8|473.8||170|0|46.5|117.58633919|0.08330451
1536|10|72|1521|21|5|2013|||A||D.C. Metro|Outlet Center|National Harbor Outlet Center|6800 Oxon Hill Road|National Harbor|MD|20745|38.79451|-77.001025|341156|341156||99112.69591791|1|none|9.26584236|0.99|1498509|470|470||145|20|69.5|144.2164681|0.06424954
1541|7|72|2|39|5|1995|2011||B||Other|Outlet Center|Hershey Outlet Center|46 Outlet Square |Hershey|PA|17033|40.294349|-76.646522|249696|249696||73390.41604276|1|none|4.68219722|1|206101|393.47|393.47||65|0|50.4|51.01813308|0.09177516
1542|4|72|2|21|5||2011||C||Other|Outlet Center|Ocean City Outlet Center|12741 Ocean Gateway|Ocean City|MD|21842|38.337998|-75.106474|199425|199425||69899.36345807|1|none|3.08942175|0.95333333|46147|242.55|242.55||40|0|27.1|22.01527234|0.14033084
1543|7|72|2|41|5|1987|2003||B||Other|Outlet Center|Hilton Head Outlet Center II|1256 Fording Island Rd|Bluffton|SC|29910|32.234596|-80.803382|206564|206564||78430.53611233|1|none|2.20870707|0.92|105170|305|305||42|0|55.9|24.06650254|0.09177516
1544|4|72|2|22|5||||C||Other|Outlet Center|Outlets at Kittery|283 US Route 1|Kittery|ME|3904|43.113941|-70.730413|24619|24619||86481.49074581|1|none|0.41323552|0.89333333|104422|287.1|287.1||6|2|51|2.94472341|0.14033084
1545|8|72|2|23|5|2015|||B+||Other|Outlet Center|Grand Rapids Outlet Center|350 84th St. SW|Byron City|MI|49315|42.811346|-85.672711|357103|357103||64981.66643693|1|none|6.40802839|0.97|354920|380|380||84|0|44.6|76.92294846|0.08330451
1546|7|54|204|32|5|2015|||B||Philadelphia|Outlet Center|Gloucester Premium Outlets|100 Premium Outlet Drive|Blackwood|NJ|8012|39.785803|-75.05074|369686|369686||85658.13091543|1|none|9.8462161|0.874|617363|442.9|442.9||90|2|56.3|107.28628891|0.09177516
1547|9|54|1316|44|5|2012|||A-||Dallas / Fort Worth|Outlet Center|Grand Prairie Premium Outlets|2950 W Interstate 20|Grand Prairie|TX|75052|32.679474|-97.053647|423679|423679||69179.04041216|1|none|12.57771728|0.958|881667|509.25|509.25||110|0|45.5|166.06855093|0.0757381
1548|10|54|154|31|5|2012|||A||Boston|Outlet Center|Merrimack Premium Outlets|80 Premium Outlet Blvd|Merrimack|NH|3054|42.82637|-71.500127|408896|408896||98773.76159133|1|none|17.0496486|0.984|267512|720.8|720.8||100|2|60.7|265.36606256|0.06424954
1549|8|54|2|10|5|1992|2012||B+||Other|Outlet Center|Silver Sands Premium Outlets|10562 Emerald Coast Pkwy W|Destin|FL|32550|30.380529|-86.353504|450954|450954||83836.84514027|1|none|16.26447948|0.945|59647|442.9|442.9||110|0|62.9|195.24128799|0.08330451
1550|9|54|220|25|5|2013|||A-||St. Louis|Outlet Center|St. Louis Premium Outlets|18521 Outlet Blvd|Chesterfield|MO|63005|38.677311|-90.661281|351495|351495||103645.21259886|1|none|10.0363621|0.96|406019|525|525||90|4|68.9|132.51403839|0.0757381
1551|10|54|191|24|5|2014|||A||Minneapolis|Outlet Center|Twin Cities Premium Outlets|3965 Eagan Outlets Pky|Eagan|MN|55122|44.815103|-93.215653|408931|408931||92116.38204133|1|none|16.42733189|0.957|830188|720.8|720.8||100|0|72.5|255.68013066|0.06424954
